Year,Quarter,Company_ID,Revenue,Expenses,Operating_Income,Net_Income,Assets,Liabilities,Equity,Cash_Flow,EPS,ROE,ROA,Debt_to_Equity,Stock_Price,Volume_Traded,News_Sentiment_Score,Social_Media_Buzz,Sector_Trend_Index,Global_Economic_Score,Inflation_Rate,Exchange_Rate,Interest_Rate,Audit_Flag,Fraud_Flag,Market_Shock_Flag,Policy_Change_Flag,Target_Revenue_Next_Qtr,Target_Anomaly_Class
2016,4,CMP_045,335798.0915,261012.2958,74785.79567,68031.75659,797736.5943,407813.9748,389922.6195,63688.35201,31.75577242,17.44750194,8.528097755,1.045884374,434.4094107,5873,-0.080895106,367,0.704798795,0.837113843,7.826252938,68.37248333,3.979606795,0,0,0,0,329513.6629,0
2017,1,CMP_045,339217.8306,265111.0481,74106.78249,56532.08442,1054615.996,448730.5634,605885.4326,53478.8083,11.45660469,9.330490778,5.360442534,0.740619495,32.74354044,29136,0.771123247,640,0.664138107,0.103821605,5.654023436,71.35866793,7.211521853,0,0,0,0,345140.0804,0
2017,2,CMP_045,321077.9026,268510.2315,52567.67109,36971.52838,1225784.686,677641.0318,548143.6537,36689.73532,4.593294505,6.744861156,3.016151924,1.236247154,258.5588689,4995,0.494822937,976,0.822103852,0.355486875,6.747672531,61.73758395,3.950872498,0,0,0,1,321178.436,0
2017,3,CMP_045,346695.8043,246425.8085,100269.9958,84833.83776,777373.1725,405824.7503,371548.4221,93782.45148,12.91217743,22.83251192,10.91288467,1.092252655,273.8275512,24375,-0.264790642,963,0.913059214,0.753316788,6.076745517,64.81225923,8.671890735,0,0,0,0,371665.8978,0
2017,4,CMP_045,351858.3282,247200.7231,104657.6051,96292.80144,1404791.706,538067.9095,866723.7967,101275.0126,10.05700221,11.1099755,6.85459638,0.620806665,450.3468738,47701,-0.046088164,464,0.529096283,0.346655583,2.010954707,80.08485577,2.723533502,0,0,0,0,370810.94,0
2018,1,CMP_045,335741.6387,268671.1195,67070.51915,51191.42578,682553.2177,225106.9151,457446.3026,48829.14104,25.28542588,11.19069615,7.499990396,0.492094731,112.0192501,45681,0.640898914,218,0.037865612,0.031652102,5.883543872,73.40338681,4.961939293,0,0,0,0,330711.2322,0
2018,2,CMP_045,310862.1669,243753.831,67108.33583,61957.258,1186771.248,595986.1985,590785.0496,62200.16495,7.401053872,10.48727588,5.220657149,1.008803792,32.62155833,22707,-0.183023391,973,0.737830684,0.312086751,6.410347219,61.0369111,6.864924622,0,0,0,0,327075.8969,0
2018,3,CMP_045,330888.9599,252208.8589,78680.10095,61805.73319,851630.454,491699.4497,359931.0042,68212.85196,30.0897466,17.17155023,7.257341832,1.366093623,162.0322707,25198,-0.702432033,282,0.848173952,0.311973531,3.816311453,62.49358368,3.181400949,0,0,0,0,324637.0364,0
2018,4,CMP_045,330627.9371,248389.3057,82238.63139,66058.43228,998562.2127,677745.7324,320816.4803,63156.7272,23.05011329,20.59072284,6.615354701,2.112565202,154.5437761,7073,-0.094819949,374,0.445363831,0.481649477,2.105001985,81.81744225,7.541057893,0,0,1,0,333292.8026,1
2019,1,CMP_045,315445.5771,256320.8238,59124.75335,41450.8321,924832.0874,587345.9676,337486.1198,44784.91045,5.07633096,12.28223315,4.48198464,1.740355923,198.4904039,22670,-0.313325276,716,0.595490544,0.352356684,7.560287852,68.44336001,8.686875482,0,0,1,0,299120.1412,1
2019,2,CMP_045,343941.1316,253280.1161,90661.01553,83866.37766,931433.1204,409642.0173,521791.1031,81131.43495,11.98023876,16.07278797,9.004014976,0.785068996,103.8076788,4331,-0.186559986,465,0.287287486,0.343728302,2.069267926,70.85661217,2.642600994,0,0,0,0,347861.0083,0
2019,3,CMP_045,327700.7822,266583.6442,61117.138,52186.91762,979398.9572,602416.1836,376982.7736,56855.51189,38.8870685,13.84331627,5.32846367,1.597993929,250.3661714,6184,-0.293744945,241,0.774600746,0.502929214,4.322762036,67.54930344,6.318977935,0,0,0,0,335580.3141,0
2019,4,CMP_045,331619.8834,265145.5186,66474.36477,47045.31455,1158162.825,546120.8441,612041.9809,46532.10374,21.71318958,7.686615627,4.062063946,0.892293112,321.2894885,47696,0.92964236,854,0.237133156,0.323644168,3.044667446,79.94129605,3.369838519,0,0,0,0,348139.1663,0
2020,1,CMP_045,317166.9988,235637.4467,81529.55218,64133.26297,777495.2209,260114.6778,517380.5431,68185.93983,8.923439629,12.39576243,8.248701888,0.502753111,161.5153357,2725,-0.791296649,562,0.347552939,0.52535384,2.026432916,60.59117003,9.850943798,0,0,1,0,348005.5985,1
2020,2,CMP_045,350656.0072,263430.0289,87225.97823,81218.13976,990835.6489,414220.9507,576614.6982,77276.68433,17.23136066,14.08533983,8.196933553,0.718366965,315.763273,2594,-0.881124805,814,0.639170822,0.579324658,7.081498242,79.78077424,9.724888418,0,0,0,0,372168.6337,0
2020,3,CMP_045,338748.8924,273722.2203,65026.67215,55928.56883,1271809.515,776645.967,495163.548,63497.17311,24.6696103,11.29496892,4.39755861,1.568463531,171.1101815,18422,-0.103829848,763,0.892886673,0.284892714,5.805004171,61.94535515,5.276586176,0,0,0,0,378131.4886,0
2020,4,CMP_045,345449.4305,246668.5863,98780.84421,86161.65074,850386.3778,430126.7629,420259.6149,91411.63592,48.68743044,20.50200583,10.13205914,1.023478697,437.6562583,48777,-0.055425316,489,0.025591507,0.831498351,6.543741338,63.3213128,4.682445081,0,0,0,1,365438.4332,0
2021,1,CMP_045,337723.26,240201.306,97521.954,82736.34253,1086483.717,440797.941,645685.7762,86186.0361,11.21536069,12.81371614,7.615055911,0.68268182,300.7449955,6257,-0.487842521,686,0.87266365,0.959494628,3.681989947,80.89169517,2.418681752,0,0,0,0,366006.3631,0
2021,2,CMP_045,334642.8176,255851.1993,78791.6183,64290.79594,743029.1219,393883.2482,349145.8737,63407.46746,17.60010397,18.413735,8.652527073,1.128133763,65.49183309,17734,0.576120892,817,0.220272567,0.263036924,6.411008302,79.82333409,5.944677184,0,0,0,0,356259.2127,0
2021,3,CMP_045,364516.9302,260167.9739,104348.9562,92272.73653,1279240.003,629798.4032,649441.5998,88532.95782,53.68674737,14.2080114,7.213090297,0.969753714,419.1213052,4938,0.261241783,570,0.757175438,0.135735308,5.516704214,84.73714874,3.200156371,0,0,0,0,363014.17,0
2021,4,CMP_045,338702.3398,261223.867,77478.47276,61395.49854,1171728.856,382052.1927,789676.6636,68196.94517,12.55566833,7.7747642,5.239735986,0.483808387,248.1485984,14941,0.71404475,437,0.239843149,0.412980145,5.079757189,77.53324326,3.681683152,0,0,0,1,335596.3585,0
2022,1,CMP_045,329427.4174,259064.8399,70362.5775,53382.4245,1286876.633,456895.9984,829980.6346,63062.89278,43.57979571,6.431767475,4.148216164,0.55048995,270.6402775,20089,0.580876205,103,0.054734979,0.564610508,3.221441223,77.81087844,2.646973347,1,0,0,0,343587.7267,1
2022,2,CMP_045,348161.8931,248917.5443,99244.34879,86100.67081,1185230.629,626661.9327,558568.6963,87960.69411,10.91273096,15.41451775,7.264465557,1.121906646,201.4676617,23993,-0.992985696,660,0.707380405,0.882611924,3.752228612,74.53675553,4.181241312,0,0,0,0,342905.0809,0
2022,3,CMP_045,328377.0914,264108.4748,64268.61659,57957.20253,763209.5712,332483.3517,430726.2195,57536.56498,43.09742747,13.45569411,7.593877844,0.771913426,227.3912672,1503,0.445446301,312,0.787483177,0.494879547,3.610671391,64.63588336,8.930240851,0,0,1,0,342304.1459,1
2022,4,CMP_045,323104.0632,265068.3831,58035.68007,45416.03822,861403.5583,333769.6905,527633.8679,41631.69438,5.647693564,8.607491102,5.27233,0.632578215,413.122007,35096,0.936473372,822,0.263529046,0.955145243,2.581585557,61.42012001,6.400395775,0,0,0,1,315377.8267,0
2023,1,CMP_045,350312.0238,262334.7726,87977.25127,70521.78252,1124421.399,342328.4277,782092.9713,71408.75426,23.73541522,9.017058727,6.271828568,0.437708099,228.4700832,30264,-0.744337866,62,0.25540644,0.382103397,5.062383833,78.3084888,6.842815892,0,0,0,0,354325.5789,0
2023,2,CMP_045,327989.4527,223622.3193,104367.1335,97392.09893,844736.9894,583013.399,261723.5904,97596.00027,20.41666084,37.21181526,11.52928073,2.227592087,23.07268249,38599,0.309667176,113,0.103140063,0.968556738,6.442032488,78.15375224,9.662978679,0,0,0,0,338314.6483,0
2023,3,CMP_045,334987.555,250894.7139,84092.84113,72163.3533,1020232.57,559743.0894,460489.4802,68669.15346,27.44785485,15.67101018,7.073225797,1.215539363,314.3760179,44731,-0.948199544,995,0.628433718,0.590388209,6.734128884,66.11595108,3.859903628,0,0,0,0,322474.3385,0
2023,4,CMP_045,338151.8501,248000.2192,90151.63097,72378.36931,977226.6793,573888.7571,403337.9222,69041.90513,12.26391384,17.94484607,7.406507706,1.422848499,481.1964296,29793,0.196384964,952,0.261070462,0.800168921,3.458773668,72.1269525,3.503661742,0,0,0,0,355192.444,0
2024,1,CMP_045,333616.5902,264863.068,68753.5222,60353.56757,714936.7348,281503.2473,433433.4874,68621.4114,16.63419654,13.92452806,8.441805357,0.649472769,86.23031182,1107,0.752274309,687,0.21615271,0.102202346,7.657600609,66.69054689,2.049414636,0,0,0,0,346446.3422,0
2024,2,CMP_045,323667.8173,252630.6929,71037.12437,56249.00908,742867.344,367996.4969,374870.8471,65707.20802,6.59549685,15.00490356,7.571878012,0.981662084,367.2148868,19946,-0.778540978,409,0.451434736,0.764610008,4.880085732,79.11634963,9.758983763,0,0,0,0,324509.2768,0
2024,3,CMP_045,344839.1725,222867.9457,121971.2268,116448.3919,1017830.767,656358.0745,361472.6924,126097.7573,13.38496794,32.21499006,11.44084024,1.815788823,102.5512381,8120,-0.909897384,341,0.675994504,0.084558104,4.106034747,67.00890616,6.763223096,0,0,1,0,359013.7953,1
2024,4,CMP_045,356550.1493,261508.8978,95041.2515,88089.55335,1388696.704,720676.4255,668020.2789,88129.60311,21.75812856,13.18665857,6.343325585,1.078824174,380.4801616,43760,0.828194555,112,0.252995504,0.170196216,6.053017571,67.46201823,3.779489229,0,0,0,0,373706.1721,0
2015,1,CMP_046,447928.9628,399395.8582,48533.10462,34529.96184,1344501.64,493405.9974,851095.6428,30247.76727,4.828240216,4.05711886,2.568235011,0.579730376,78.16278043,29453,-0.907602125,207,0.73802637,0.768868439,7.114287247,64.98035056,9.884995151,0,0,0,0,482209.1301,0
2015,2,CMP_046,404285.7155,344081.2045,60204.51101,46828.50067,1543820.046,813747.8991,730072.1472,49479.55876,6.041479276,6.414229176,3.033287512,1.11461299,90.85450161,26153,-0.082149974,324,0.406161493,0.6202118,3.846647505,63.68735785,2.85223693,0,0,0,0,414064.6464,0
2015,3,CMP_046,447590.5804,344320.1831,103270.3973,96508.6866,1012366.584,627933.7003,384432.8842,102895.3178,49.79099828,25.10417048,9.532978279,1.633402672,340.5393992,33093,0.426725445,962,0.022464113,0.581466285,2.623722878,61.59550295,9.302888656,0,0,0,0,492659.1859,0
2015,4,CMP_046,457064.8104,393616.6567,63448.15375,49194.98583,1308989.416,877107.7787,431881.6376,44739.40568,9.117629083,11.39084914,3.75824168,2.03089852,337.1751393,35587,0.08231305,530,0.463889587,0.386355522,2.224193572,72.70921671,5.676748182,0,0,0,0,472851.3733,0
2016,1,CMP_046,483908.625,385694.756,98213.86906,91364.52189,1184646.682,628114.6048,556532.0768,99222.54209,10.11897223,16.41675758,7.712385752,1.128622466,419.3167819,9359,0.446636704,757,0.899091178,0.05674909,3.913966256,73.41525808,3.862002983,0,0,0,1,448647.6054,0
2016,2,CMP_046,450952.2073,355836.6099,95115.59746,89486.42852,1551204.751,639706.875,911497.8756,85222.7082,75.47841329,9.817513668,5.768834094,0.701819381,467.0534089,4501,-0.672942557,938,0.950576453,0.467516979,1.550265265,73.79840118,2.705589228,0,0,0,0,496583.9353,0
2016,3,CMP_046,426634.3211,373035.7493,53598.57183,40831.26735,912138.6629,400323.9222,511814.7407,43673.81072,13.36298871,7.977743527,4.476432039,0.782165675,336.8903025,36798,-0.173215591,477,0.714995781,0.429946059,7.122104907,75.80481953,9.667943328,0,0,0,0,441407.2164,0
2016,4,CMP_046,481828.6894,374482.5547,107346.1347,93358.15083,1392579.903,498899.299,893680.6039,96660.69933,9.529225901,10.44647835,6.703970856,0.558252352,397.849278,4970,-0.385902231,982,0.347908673,0.169615194,2.571861211,60.15805224,7.387843367,0,0,0,0,517805.6743,0
2017,1,CMP_046,451697.7,339398.5188,112299.1813,103337.6505,1210308.363,802460.9648,407847.3985,103360.1807,12.80569683,25.33733226,8.538125786,1.967552001,320.4001761,37152,0.63557654,988,0.048380554,0.036575303,1.452014776,76.81527932,5.255894804,0,0,0,0,475902.9668,0
2017,2,CMP_046,438412.7462,372873.6535,65539.09266,53386.68775,1141559.817,389175.7278,752384.0893,58937.05341,8.714965636,7.095669421,4.676643917,0.517256722,408.5486486,19461,0.31534965,109,0.291945724,0.112590731,1.94441402,65.52646201,7.459431169,0,0,0,0,434884.7891,0
2017,3,CMP_046,461305.2243,390349.2576,70955.96671,56952.1894,1097239.229,386889.2162,710350.0129,58149.89327,6.547380485,8.017482701,5.190498835,0.544645892,135.6433573,16505,0.701552821,781,0.934410424,0.993790267,6.34070012,61.87525294,8.971695946,0,0,0,0,469884.8694,0
2017,4,CMP_046,429076.6545,388779.991,40296.66342,23596.78583,1267082.876,639011.2234,628071.6522,32632.1244,3.532107608,3.757021312,1.862292221,1.017417712,378.8195027,27093,0.827084299,820,0.385850209,0.611307765,3.166766505,63.97762598,7.788100145,0,0,1,0,462894.4967,1
2018,1,CMP_046,456563.1726,351446.2634,105116.9092,95055.04698,1267855.613,762305.6624,505549.951,99972.88097,9.781154575,18.80230565,7.497308525,1.50787407,109.0301616,10441,0.184449054,561,0.918856109,0.010619232,7.924192805,71.99335786,7.004317178,0,0,0,0,446787.5138,0
2018,2,CMP_046,493100.6086,386279.393,106821.2156,92691.57043,1335024.491,717841.1464,617183.3447,97373.96081,12.59370556,15.01848214,6.943061422,1.16309222,414.7223046,46868,-0.237461612,13,0.410840614,0.860450298,2.543357168,60.72572431,6.586752349,0,1,0,0,498678.4641,1
2018,3,CMP_046,465583.6088,421508.819,44074.78975,33823.65268,1013848.448,398944.1309,614904.3175,31585.85865,4.386414985,5.50063672,3.336164565,0.648790583,394.3742638,26592,-0.085360438,834,0.884237946,0.497804747,3.904552146,82.89421294,6.889802016,0,0,1,0,481332.6832,1
2018,4,CMP_046,455417.214,391744.904,63672.31004,44968.92962,1365139.739,635834.4912,729305.2479,53791.89869,4.604153976,6.165995618,3.294089853,0.871835892,49.87343734,45055,-0.834462933,950,0.24606861,0.144192299,3.015460574,62.49055196,4.271869787,0,0,0,0,447244.7134,0
2019,1,CMP_046,456035.3953,348736.891,107298.5043,89503.78747,985517.1824,659436.9921,326080.1903,97570.491,10.28487682,27.44839771,9.081910399,2.022315405,115.3005323,20893,0.232310941,381,0.714629289,0.539523422,4.790663671,81.44998578,5.763235407,0,0,0,0,405272.8516,0
2019,2,CMP_046,455208.1119,377227.9962,77980.11566,59653.45459,1378539.04,537473.118,841065.9224,56595.89219,6.767062812,7.092601543,4.327295263,0.639038039,46.96294347,44479,0.805664436,794,0.423734197,0.532615616,1.139123117,72.88965417,5.15007577,0,0,0,0,493087.1884,0
2019,3,CMP_046,472838.6697,364514.7775,108323.8922,98198.85505,1282614.503,854740.2292,427874.2741,107832.8139,10.81106728,22.95039945,7.656147252,1.997643422,499.1526673,40701,0.408715035,914,0.252807267,0.98492629,5.501256136,72.53291545,8.251030509,0,0,0,0,453524.9138,0
2019,4,CMP_046,469289.7596,353445.8998,115843.8598,107364.3734,1697629.982,784488.7649,913141.2171,112471.1467,19.58976388,11.75769655,6.324368357,0.859110015,183.5346755,43771,0.887982343,100,0.421443612,0.202583284,3.458322761,82.12774273,8.285780097,0,0,0,0,486978.4488,0
2020,1,CMP_046,451078.8107,375539.7041,75539.10653,61004.50219,1171592.27,434560.1253,737032.1445,61777.73146,21.4164366,8.277047704,5.206973771,0.589608104,415.7868216,49833,-0.867948145,19,0.534074846,0.089205822,3.574380352,80.96592622,5.174905687,0,0,0,0,456071.6719,0
2020,2,CMP_046,436158.0506,380129.7924,56028.25829,41819.67338,1369593.917,457400.0132,912193.904,46822.57817,9.374053925,4.584515769,3.053435975,0.501428491,441.5162131,44457,-0.181226833,580,0.00921809,0.702512292,3.803575154,67.19989684,5.577432327,0,0,0,0,422490.5096,0
2020,3,CMP_046,473445.4638,359691.8241,113753.6398,101247.6018,1024429.884,704676.0381,319753.8456,107260.7465,30.3059551,31.66423271,9.883312013,2.20380786,299.2415785,12460,-0.683784844,167,0.73115804,0.727670155,2.941528729,84.74404878,3.947849639,0,0,0,0,510206.9983,0
2020,4,CMP_046,458827.7911,373104.0684,85723.72275,80067.65726,1108378.649,701823.4357,406555.2134,82243.0753,26.00962673,19.69416567,7.22385417,1.726268444,197.0755249,2758,0.583281555,913,0.051446018,0.224969851,3.484754971,83.20535259,6.986225676,0,0,0,1,426517.1578,0
2021,1,CMP_046,433914.1773,376504.977,57409.20032,37452.41536,1300751.112,556490.0791,744261.0325,40003.05734,11.10287705,5.032161261,2.879291436,0.747708203,34.57912054,44743,-0.3578536,945,0.7528927,0.97125538,5.428113035,77.29040846,9.545927581,0,0,1,0,435919.0422,1
2021,2,CMP_046,435489.5141,375772.3171,59717.19693,47940.39868,1120190.247,494322.3575,625867.8895,52788.60839,19.79320022,7.659827176,4.279665781,0.789819011,282.7667772,15416,0.033761348,426,0.193814114,0.23001234,6.311817483,78.25793542,8.713670517,0,0,0,0,450978.6481,0
2021,3,CMP_046,482181.1055,353130.5432,129050.5623,110124.4007,1759532.689,1039559.754,719972.9351,110934.0386,14.76216999,15.29563061,6.258730022,1.443887268,404.5258767,22652,-0.047139113,825,0.519722325,0.450341586,7.814212879,83.55034586,6.89164356,0,0,0,1,487859.0063,0
2021,4,CMP_046,465720.1242,400059.3301,65660.79413,48025.25547,1689045.338,1166953.13,522092.2075,50362.06289,21.24444115,9.198615642,2.843337263,2.235147572,333.0767269,40352,0.154628053,487,0.75853307,0.982148346,3.640770937,60.39491738,6.170317585,0,0,0,0,467545.1787,0
2022,1,CMP_046,480328.6909,362385.3758,117943.315,103181.0069,1909508.018,709234.8395,1200273.179,98948.59814,11.91542344,8.596460265,5.403538811,0.590894517,182.4566174,11619,-0.629388408,163,0.440696812,0.298019076,1.416468462,71.07338347,7.239612208,0,0,0,0,504120.9818,0
2022,2,CMP_046,446755.0614,373855.3629,72899.69851,61810.63858,1099424.684,373086.4314,726338.2521,66446.18404,27.04245542,8.5098972,5.622089398,0.513653839,422.3859275,4356,-0.728421644,385,0.718814723,0.513861712,5.055629557,75.50456579,2.196603192,0,0,0,0,463173.4475,0
2022,3,CMP_046,444896.1105,364896.4393,79999.67125,61254.96361,1070353.657,382626.2564,687727.4003,65647.49587,10.7517525,8.906866818,5.722871429,0.556363257,296.4475779,20506,0.911557532,770,0.778797556,0.219922185,3.77570512,83.94563462,3.519885609,0,0,0,0,456406.9659,0
2022,4,CMP_046,460615.8505,386022.0313,74593.81915,63422.61212,1828337.216,1045073.102,783264.1136,69578.43833,23.22573829,8.09721919,3.46886841,1.334253777,421.970059,37759,-0.205939483,615,0.686464294,0.746941049,3.136184203,71.87522506,2.780312749,0,0,0,0,486435.3965,0
2023,1,CMP_046,463211.4818,387473.9597,75737.52212,66828.35156,981520.6229,641896.0555,339624.5674,69011.22274,8.751865516,19.67712527,6.808654857,1.890016557,27.03168733,45079,-0.70322832,994,0.030331273,0.775672807,4.59031157,68.32950607,8.446387871,0,0,1,0,484735.3068,1
2023,2,CMP_046,471009.3372,370388.7542,100620.5829,95017.59825,1276012.971,755899.2857,520113.6855,93573.6403,46.25637591,18.26862105,7.446444542,1.453334736,263.4193044,40886,0.351657863,493,0.614882996,0.407086997,6.745583315,64.81121383,3.337045691,0,0,0,0,461686.0737,0
2023,3,CMP_046,445127.5305,384601.2051,60526.32538,46805.41341,1624418.052,754534.738,869883.3144,50381.46402,27.42256167,5.380654236,2.881365012,0.867397645,418.6249893,11103,-0.087491094,80,0.683077318,0.374413584,7.093012187,79.50846096,3.162625136,0,0,0,0,445440.7215,0
2023,4,CMP_046,444218.5936,374792.8129,69425.7807,50382.44091,1774494.738,1003288.369,771206.3687,51566.29883,9.549773886,6.532938907,2.839255583,1.300933719,118.0234053,28571,0.011504972,461,0.805495098,0.261766518,3.937569672,73.86934154,9.26318256,0,0,1,0,484465.267,1
2024,1,CMP_046,489400.9997,397517.3116,91883.68804,81134.87154,1437042.523,922534.137,514508.3862,78609.60249,26.30740877,15.7693973,5.645961774,1.793040039,265.9281975,5971,0.466926002,801,0.920839186,0.917102018,2.610128378,67.55361532,3.29654945,0,0,0,0,483630.2662,0
2024,2,CMP_046,462090.2974,408831.0039,53259.29352,37471.1572,1520602.254,528671.2643,991930.9897,37036.32508,4.929065244,3.777597191,2.464231334,0.532971819,442.4912933,27814,-0.155757039,220,0.643404529,0.548046154,2.087373354,73.70728954,9.795898748,0,0,0,0,458249.2839,0
2024,3,CMP_046,479539.7727,326697.9129,152841.8599,140273.7615,1842365.403,768390.2588,1073975.144,136121.3173,15.16900315,13.06117393,7.61378613,0.715463727,124.1924754,10942,0.061783249,357,0.556552138,0.10549106,3.32501074,77.35582705,6.383511234,0,0,0,0,522761.3533,0
2024,4,CMP_046,434158.4406,384315.3229,49843.1177,29964.02798,1431792.713,774400.0994,657392.614,37576.43267,5.307044056,4.558011049,2.092762989,1.177987222,437.3628323,22186,0.652111501,849,0.926590338,0.721528471,4.575369847,83.62234345,9.094144357,0,0,0,0,443960.8484,0
2015,1,CMP_047,184079.2831,110631.0211,73448.26193,64077.01636,504521.8661,293945.4971,210576.369,60190.68948,11.91260533,30.42934811,12.70054296,1.39590923,259.3489671,43096,-0.276496287,177,0.259788896,0.483884911,5.617255922,61.11480178,4.348654733,0,0,1,0,198978.7698,1
2015,2,CMP_047,180912.8427,109450.707,71462.13568,53246.83018,488554.8711,186318.8116,302236.0595,62721.47768,41.62317365,17.61762983,10.89884337,0.616467843,196.1116879,32064,0.008200594,696,0.554749107,0.65188983,4.54056937,66.42045369,8.855555169,0,0,0,0,182339.0972,0
2015,3,CMP_047,181543.0739,122201.8023,59341.27153,42157.60976,363997.0491,195818.7281,168178.321,46361.13681,7.262808478,25.06720814,11.58185481,1.164351785,322.4232737,25861,0.620488371,493,0.335788963,0.452053743,3.331765548,71.84840509,6.972553812,0,0,0,0,179217.543,0
2015,4,CMP_047,201267.8258,122106.837,79160.9888,69750.84984,486699.6812,173341.4563,313358.2249,70039.99959,48.6039458,22.25914123,14.33139419,0.553173469,300.0716128,26975,-0.123783613,321,0.269222815,0.630389966,6.95241963,75.83252607,6.340039429,0,0,0,0,191146.6624,0
2016,1,CMP_047,186602.9449,111416.2236,75186.72133,62205.93743,416005.7304,280407.2051,135598.5253,70019.78947,6.383501214,45.87508403,14.95314436,2.067922232,40.40002164,34472,-0.876063469,802,0.902105865,0.527944168,6.515223495,61.28217198,2.607022316,0,0,0,0,194510.0668,0
2016,2,CMP_047,192716.9829,114529.62,78187.36294,60004.91054,504928.2982,229501.8751,275426.423,60823.50048,7.887485784,21.78618517,11.88384782,0.833260195,183.7437213,2840,0.565728124,862,0.458015618,0.076778724,6.530365879,74.6327816,5.914954602,0,0,0,0,198559.409,0
2016,3,CMP_047,203674.8388,120157.1042,83517.73461,69309.89357,623725.5889,230023.114,393702.4749,69345.05822,9.575860503,17.60463751,11.11224147,0.584256205,224.2285312,5655,-0.492835019,522,0.005568861,0.67899448,4.424585573,69.41906453,4.724292893,0,0,0,0,205481.8564,0
2016,4,CMP_047,207217.9618,116989.0858,90228.87598,82384.91979,529306.4434,175570.775,353735.6683,91570.74612,9.175335652,23.28996682,15.56469241,0.496333253,60.70218822,43313,0.092676192,167,0.74714279,0.491812194,2.687720922,66.97592688,7.889903637,0,0,0,1,223184.4933,0
2017,1,CMP_047,188220.6046,114372.4326,73848.17199,67997.25823,578163.8877,239161.5665,339002.3212,67246.00387,38.09382299,20.05805093,11.76089681,0.705486516,477.6252009,6139,-0.772330816,713,0.961694343,0.155213105,3.182490491,83.308484,4.701470545,0,0,0,1,200542.97,0
2017,2,CMP_047,182581.4944,108265.779,74315.71536,68453.02474,408734.4774,207958.7574,200775.72,72105.67247,8.205246917,34.09427431,16.74755337,1.035776425,48.90329103,44154,0.496090177,503,0.357877511,0.354306666,3.479958395,67.74083585,8.111824781,0,0,0,0,181100.434,0
2017,3,CMP_047,194341.7448,122004.7851,72336.95975,58508.10788,751969.3012,513125.9805,238843.3207,57165.70396,7.069361342,24.4964388,7.780651122,2.148379026,317.9836295,7861,-0.594585841,699,0.955966776,0.516875337,7.580558856,76.07218089,5.863273926,0,0,0,0,206640.2415,0
2017,4,CMP_047,193677.4825,110456.4444,83221.03804,77408.05599,632359.4632,427829.2088,204530.2544,78441.53278,8.554093098,37.84675095,12.24114772,2.091764908,410.2886519,16637,0.478146341,100,0.516706082,0.91862852,2.325983648,63.12616116,3.930243196,0,0,0,0,222272.3985,0
2018,1,CMP_047,178361.8753,113220.6364,65141.2389,50850.62997,436475.5516,152230.2187,284245.3329,56482.79636,42.21309702,17.88969741,11.65028139,0.535559255,196.8156515,41201,-0.837770657,20,0.824458396,0.060526702,4.853157488,67.38388851,3.540364307,0,0,0,0,182952.8725,0
2018,2,CMP_047,196907.1853,108879.6235,88027.56175,71962.60701,754636.0121,431662.4678,322973.5443,70106.71472,8.586909165,22.28126987,9.536068496,1.336525779,476.7360127,16548,0.015094303,587,0.112009187,0.349842014,2.146807259,76.83933396,6.656757593,0,0,0,0,220363.4434,0
2018,3,CMP_047,186492.4569,111942.3818,74550.0751,55935.67917,576685.9639,316219.899,260466.0649,57772.17135,15.12617717,21.47522718,9.699504179,1.214054119,139.582537,7239,-0.677802705,355,0.403033124,0.694385164,3.829079108,60.91825952,8.717359467,0,0,0,0,193564.6802,0
2018,4,CMP_047,193211.3864,115695.9696,77515.41678,58577.80119,586623.3513,348822.3711,237800.9802,67332.20798,12.19986799,24.63312016,9.985589743,1.466866835,32.67299595,43970,0.579283803,975,0.873202541,0.48341744,7.726295884,64.64013864,2.88773094,0,0,0,0,207038.7809,0
2019,1,CMP_047,192905.8735,110973.9484,81931.92515,71540.18091,766506.6882,477915.7203,288590.9679,76233.53434,23.34088007,24.78947329,9.333275497,1.656031455,479.0847008,30570,-0.955694735,689,0.72018668,0.593580991,6.006733298,65.75259887,8.430150266,0,0,0,0,193185.1219,0
2019,2,CMP_047,195602.0613,114981.7188,80620.34249,67401.29475,629014.7336,344273.7269,284741.0067,69904.25494,12.38091928,23.67108817,10.71537615,1.209076736,463.5994713,31980,-0.731840363,263,0.266969392,0.871093201,1.170576649,73.93066906,5.070802362,0,0,0,0,195067.0168,0
2019,3,CMP_047,199939.6419,112028.4459,87911.19596,79158.18519,420973.2672,209901.3249,211071.9423,88806.1871,50.18183567,37.50294063,18.80361328,0.994453941,53.62711652,37669,-0.515384819,837,0.410231234,0.830507153,2.391940789,77.98249842,6.035884106,0,0,0,0,199273.301,0
2019,4,CMP_047,199522.8054,115763.2179,83759.58743,76231.20899,411072.723,171250.0075,239822.7154,85149.51542,8.108477729,31.78648397,18.54445813,0.714069171,169.2816734,38598,0.24236182,588,0.654344749,0.334443876,4.611808174,67.34448616,2.488914899,0,0,1,1,214573.8024,1
2020,1,CMP_047,184258.6558,117429.352,66829.30382,55205.27172,530584.9009,241304.3346,289280.5663,50878.47629,9.500547472,19.08364341,10.40460662,0.834153285,54.94975622,36582,-0.266560321,74,0.352737007,0.647136382,2.631259046,66.63125162,4.513068135,0,0,0,0,182705.2816,0
